0,1,1,4,0,144,9,2,150,-5
0,1,5,5,0,139,15,6,150,-5
0,1,72,2,0,75,76,73,150,-25
0,1,100,7,0,42,114,101,150,-25
0,0,65,4,0,81,73,65,150,-21
0,0,146,3,0,1,152,146,150,-35
0,1,20,5,0,124,30,21,150,-10
0,1,65,3,0,81,71,66,150,-22
0,0,28,3,0,119,34,28,150,-14
0,0,114,5,0,31,124,114,150,-29
0,1,5,4,0,140,13,6,150,-5
0,1,39,10,0,100,59,40,150,-12
0,0,62,10,0,78,82,62,150,-16
0,1,69,7,0,73,83,70,150,-20
0,0,78,6,0,66,90,78,150,-22
0,1,112,7,0,30,126,113,150,-27
0,1,84,5,0,60,94,85,150,-24
0,0,54,5,0,91,64,54,150,-18
0,1,102,18,0,29,138,103,150,-16
0,1,99,1,0,49,101,100,150,-30
0,0,98,8,0,44,114,98,150,-24
0,0,56,2,0,92,60,56,150,-21
0,0,20,6,0,124,32,20,150,-9
0,0,18,10,0,122,38,18,150,-6
0,1,133,16,0,0,165,134,150,-22
0,1,90,2,0,57,94,91,150,-28
0,0,0,0,0,150,0,0,150,-9
0,0,57,1,0,92,59,57,150,-22
0,1,60,16,0,73,92,61,150,-11
0,0,108,3,0,39,114,108,150,-29
0,0,115,16,0,19,147,115,150,-19
0,0,2,4,0,144,10,2,150,-5
0,1,105,19,0,25,143,106,150,-15
0,1,87,2,0,60,91,88,150,-27
0,1,8,1,0,140,10,9,150,-8
0,0,120,6,0,24,132,120,150,-29
0,1,48,14,0,87,76,49,150,-10
0,0,62,6,0,82,74,62,150,-19
0,1,35,5,0,109,45,36,150,-14
0,0,120,6,0,24,132,120,150,-29
0,0,60,2,0,88,64,60,150,-22
0,1,132,10,0,7,152,133,150,-27
0,0,109,3,0,38,115,109,150,-30
0,1,122,2,0,25,126,123,150,-32
0,0,58,5,0,87,68,58,150,-19
0,1,32,1,0,116,34,33,150,-17
0,1,81,9,0,59,99,82,150,-20
0,1,140,1,0,8,142,141,150,-36
0,1,137,6,0,6,149,138,150,-31
0,0,76,0,0,74,76,76,150,-27
0,1,79,4,0,66,87,80,150,-24
0,0,69,8,0,73,85,69,150,-19
0,1,91,6,0,52,103,92,150,-24
0,1,37,3,0,109,43,38,150,-16
0,1,90,7,0,52,104,91,150,-23
0,0,124,4,0,22,132,124,150,-31
0,1,131,5,0,13,141,132,150,-31
0,1,64,2,0,83,68,65,150,-23
0,0,40,2,0,108,44,40,150,-18
0,0,15,1,0,134,17,15,150,-11
0,0,132,2,0,16,136,132,150,-34
0,0,5,1,0,144,7,5,150,-8
0,1,105,11,0,33,127,106,150,-22
0,1,117,4,0,28,125,118,150,-30
0,1,22,3,0,124,28,23,150,-12
0,1,138,4,0,7,146,139,150,-33
0,1,117,3,0,29,123,118,150,-31
0,0,105,8,0,37,121,105,150,-25
0,1,111,2,0,36,115,112,150,-31
0,1,108,5,0,36,118,109,150,-28
0,1,131,6,0,12,143,132,150,-30
0,1,9,5,0,135,19,10,150,-7
0,1,123,8,0,18,139,124,150,-27
0,1,16,3,0,130,22,17,150,-10
0,1,93,13,0,43,119,94,150,-19
0,0,6,2,0,142,10,6,150,-7
0,0,89,5,0,56,99,89,150,-25
0,1,27,2,0,120,31,28,150,-15
0,0,118,11,0,21,140,118,150,-24
0,0,141,4,0,5,149,141,150,-33
0,1,83,1,0,65,85,84,150,-27
0,1,70,6,0,73,82,71,150,-21
0,1,78,3,0,68,84,79,150,-25
0,1,17,1,0,131,19,18,150,-12
0,0,10,1,0,139,12,10,150,-9
0,1,102,4,0,43,110,103,150,-28
0,0,29,2,0,119,33,29,150,-15
0,0,36,3,0,111,42,36,150,-16
0,1,49,1,0,99,51,50,150,-21
0,1,113,3,0,33,119,114,150,-30
0,1,111,10,0,28,131,112,150,-24
0,1,134,4,0,11,142,135,150,-32
0,1,9,1,0,139,11,10,150,-9
0,1,135,1,0,13,137,136,150,-35
0,0,114,23,0,13,160,114,150,-13
0,1,27,3,0,119,33,28,150,-14
0,0,139,1,0,10,141,139,150,-35
0,0,117,7,0,26,131,117,150,-27
0,1,135,7,0,7,149,136,150,-30
0,1,118,2,0,29,122,119,150,-32
0,0,12,1,0,137,14,12,150,-10
0,1,20,7,0,122,34,21,150,-9
0,1,47,3,0,99,53,48,150,-19
0,0,23,0,0,127,23,23,150,-14
0,1,12,1,0,136,14,13,150,-10
0,1,105,1,0,43,107,106,150,-31
0,0,28,8,0,114,44,28,150,-10
0,0,73,14,0,63,101,73,150,-15
0,1,48,6,0,95,60,49,150,-17
0,1,49,11,0,89,71,50,150,-13
0,1,22,8,0,119,38,23,150,-9
0,1,11,8,0,130,27,12,150,-5
0,1,64,1,0,84,66,65,150,-24
0,0,83,1,0,66,85,83,150,-27
0,0,124,13,0,13,150,124,150,-23
0,1,24,2,0,123,28,25,150,-14
0,0,86,0,0,64,86,86,150,-28
0,0,2,2,0,146,6,2,150,-7
0,0,119,9,0,22,137,119,150,-26
0,0,55,10,0,85,75,55,150,-15
0,1,66,3,0,80,72,67,150,-23
0,0,10,1,0,139,12,10,150,-9
0,1,47,4,0,98,55,48,150,-18
0,1,17,4,0,128,25,18,150,-10
0,1,140,1,0,8,142,141,150,-36
0,1,40,3,0,106,46,41,150,-17
0,1,61,3,0,85,67,62,150,-22
0,0,30,4,0,116,38,30,150,-14
0,1,11,1,0,137,13,12,150,-10
0,0,21,2,0,127,25,21,150,-12
0,1,119,13,0,17,145,120,150,-23
0,1,24,3,0,122,30,25,150,-13
